student_assignment_grade,struc0,struc1,struc10,struc11,struc12,struc13,struc14,struc15,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9
student26_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3
student26_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
student26_Integration3_1.0,2,5,4,0,0,0,2,2,2,0,0,0,3,0,0,8
student27_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9
student27_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student27_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5
student27_Prompt6_1.0,1,0,0,0,0,0,0,4,0,3,1,0,3,0,0,11
student27_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
student27_Prompt9_1.0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,5
student27_Prompt2_1.0,0,1,0,0,0,0,0,2,9,0,0,0,2,0,0,17
student27_Prompt3_1.0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2
student27_Prompt4_1.0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4
student27_Prompt8_1.0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,5,9
student27_Prompt7_1.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14
student27_Integration3_1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student28_Prompt2_0.0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,5
student28_Capstone_1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
student28_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
student28_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
student28_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2
student28_Prompt6_1.0,3,0,3,0,0,0,0,3,0,3,0,2,0,0,0,5
student28_Prompt5_0.0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,8
student28_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,5
student28_Prompt10_1.0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,6
student28_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
student28_Integration3_1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student29_Capstone_1.0,0,0,0,0,0,0,0,4,0,0,2,0,2,3,0,6
student29_ePortfolio_Link_1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
student29_Prompt5_1.0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2
student29_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student29_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
student29_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student29_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
student29_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
student29_Prompt4_1.0,2,0,0,0,0,3,0,1,0,0,0,2,0,0,0,2
student29_Prompt8_1.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
student29_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student29_Prompt7_1.0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2
student29_Integration3_1.0,2,1,4,0,0,0,0,2,2,0,0,0,0,0,0,5
student30_Capstone_0.9,2,0,0,0,0,2,0,4,0,1,2,2,4,0,0,14
student30_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
student30_Prompt5_1.0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,4
student30_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student30_Prompt10_1.0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,2
student30_Prompt9_1.0,0,2,0,1,0,0,0,3,0,0,0,7,0,0,4,9
student30_Prompt2_1.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6
student30_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student30_Prompt4_0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student30_Prompt8_1.0,0,1,0,0,4,0,0,3,0,0,0,1,0,0,0,4
student30_Prompt7_1.0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,4
student30_Integration3_1.0,2,1,9,0,0,0,4,2,2,0,0,2,1,0,0,6
student31_Capstone_1.0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,9
student31_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1
student31_Prompt5_0.0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,2
student31_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student31_Prompt10_1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
student31_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
student31_Prompt3_1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
student31_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student31_Prompt8_1.0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3
student31_Prompt11_1.0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,5
student31_Prompt7_1.0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3
student31_Integration3_1.0,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,7
student32_Capstone_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student32_ePortfolio_Link_1.0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,3
student32_Prompt5_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student32_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
student32_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student32_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
student32_Prompt2_1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
student32_Prompt3_1.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9
student32_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5
student32_Prompt8_1.0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,4,4
student32_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
student32_Prompt7_1.0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,5
student32_Integration3_0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student33_Capstone_0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5
student33_ePortfolio_Link_0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
student33_Prompt5_1.0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,4
student33_Prompt6_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student33_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student33_Prompt9_1.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,6
student33_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student33_Prompt3_1.0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
student33_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student33_Prompt8_1.0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,8
student33_Prompt11_1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
student33_Prompt7_1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
student33_Integration3_0.8,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,9
student34_Capstone_1.0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,6
student34_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student34_Prompt5_1.0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,13
student34_Prompt6_1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
student34_Prompt10_1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
student34_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,10
student34_Prompt2_1.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,22
student34_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10
student34_Prompt4_1.0,0,0,0,0,0,0,11,2,0,0,0,1,8,0,0,6
student34_Prompt8_1.0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,10,9
student34_Prompt11_1.0,0,0,0,0,0,3,0,4,0,0,0,0,2,7,0,6
student34_Prompt7_1.0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,10
student34_Integration3_0.9,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3
student35_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
student35_ePortfolio_Link_1.0,0,3,0,0,0,0,0,1,1,0,0,0,4,0,0,5
student35_Prompt5_1.0,1,0,4,0,0,0,0,2,0,0,0,0,2,0,0,2
student35_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student35_Prompt10_1.0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4
student35_Prompt9_1.0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,5,3
student35_Prompt2_1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student35_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student35_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,2
student35_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student35_Prompt7_1.0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,2
student35_Integration3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student36_Capstone_1.0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,5
student36_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student36_Prompt1_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student36_Prompt5_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student36_Prompt6_1.0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,10
student36_Prompt10_1.0,2,0,0,0,0,1,0,0,0,0,0,9,0,0,0,8
student36_Prompt9_1.0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,2,14
student36_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student36_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
student36_Integration3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student36_Prompt4_1.0,0,0,0,0,0,0,6,0,0,0,0,1,6,0,0,6
student36_Prompt8_1.0,0,0,0,0,5,0,0,3,0,0,0,0,2,0,2,10
student36_Prompt7_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
student37_Capstone_1.0,0,2,0,0,0,0,0,1,0,3,2,0,3,0,0,6
student37_ePortfolio_Link_1.0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,9
student37_Prompt5_1.0,1,0,3,0,0,0,3,1,0,0,0,1,0,0,0,5
student37_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
student37_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4
student37_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
student37_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student37_Prompt3_0.5,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,5
student37_Prompt4_1.0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,9
student37_Prompt8_1.0,0,0,0,2,4,0,0,2,0,0,0,1,0,0,6,8
student37_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student37_Integration3_1.0,2,0,2,0,0,0,3,4,0,0,1,0,1,0,0,9
student38_Capstone_1.0,2,1,2,0,0,1,0,3,0,1,2,5,0,0,0,8
student38_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,6
student38_Prompt5_1.0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,3
student38_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
student38_Prompt10_1.0,2,0,0,0,0,4,0,3,0,0,1,2,0,5,0,15
student38_Prompt9_1.0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4
student38_Prompt2_1.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student38_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
student38_Prompt4_1.0,1,0,0,0,0,0,7,0,0,0,0,2,3,0,0,4
student38_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2
student38_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student38_Prompt7_1.0,2,0,0,0,9,0,0,0,0,0,0,3,0,0,0,4
student38_Integration3_1.0,1,1,4,1,0,0,0,4,0,0,0,1,2,0,0,6
student39_Capstone_1.0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,5
student39_ePortfolio_Link_1.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,7
student39_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
student39_Prompt6_1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2
student39_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student39_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
student39_Prompt2_1.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2
student39_Prompt3_1.0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,2
student39_Prompt4_1.0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,2
student39_Prompt8_1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4
student39_Prompt7_1.0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,5
student39_Integration3_1.0,2,2,2,0,0,0,3,2,2,0,0,0,1,0,0,8
student40_Capstone_0.9,0,3,0,0,0,0,0,1,0,2,2,0,1,0,0,5
student40_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
student40_Prompt5_1.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
student40_Prompt6_1.0,2,1,5,0,0,0,0,2,3,0,0,1,1,0,0,10
student40_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student40_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student40_Prompt2_1.0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7
student40_Prompt3_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student40_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student40_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student40_Prompt7_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5
student40_Integration3_0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student41_Capstone_0.9,0,0,0,0,0,0,0,2,0,1,2,1,1,0,2,8
student41_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
student41_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
student41_Prompt6_1.0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1
student41_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student41_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2
student41_Prompt2_1.0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,8
student41_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
student41_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4
student41_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1
student41_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
student41_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student41_Integration3_1.0,2,0,0,0,0,0,0,2,2,0,0,0,5,0,0,9
student42_Capstone_1.0,0,1,0,0,0,0,0,4,0,0,3,0,2,0,0,6
student42_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student42_Prompt5_1.0,1,0,8,0,0,0,6,2,0,0,0,2,1,0,0,9
student42_Prompt6_1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4
student42_Prompt10_1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7
student42_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
student42_Prompt2_1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8
student42_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student42_Prompt4_1.0,0,0,0,0,0,0,0,0,2,0,0,1,7,0,0,9
student42_Prompt8_1.0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,2,15
student42_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,10
student42_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
student42_Integration3_1.0,2,4,4,0,0,0,0,5,0,0,0,1,3,0,0,10
student43_Capstone_1.0,0,0,0,0,0,1,0,3,0,0,1,0,2,0,0,5
student43_ePortfolio_Link_1.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
student43_Prompt5_0.5,0,0,6,0,0,0,3,1,0,0,0,0,2,0,0,3
student43_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
student43_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
student43_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
student43_Prompt2_1.0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7
student43_Prompt3_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
student43_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
student43_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2
student43_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
student43_Integration3_1.0,1,0,10,0,0,0,0,3,0,0,0,0,0,0,0,9
student44_Capstone_0.9,1,3,0,0,0,0,0,0,2,0,0,0,0,2,0,5
student44_ePortfolio_Link_1.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,5
student44_Prompt5_1.0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,6
student44_Prompt6_1.0,1,0,2,0,2,0,0,3,0,3,0,0,0,0,0,9
student44_Prompt10_1.0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3
student44_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student44_Prompt2_1.0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,10
student44_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
student44_Prompt4_1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
student44_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4
student44_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
student44_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student44_Integration3_0.9,0,2,5,0,2,0,0,1,2,1,0,0,0,0,0,5
student45_Capstone_0.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
student45_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
student45_Prompt5_1.0,0,0,6,0,0,0,2,1,0,0,0,1,5,0,0,2
student45_Prompt6_1.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
student45_Prompt10_1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
student45_Prompt9_1.0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,3
student45_Prompt2_1.0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3
student45_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student45_Prompt4_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
student45_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4
student45_Prompt7_1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
student45_Integration3_1.0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,11
student46_Capstone_1.0,0,0,0,0,0,0,0,3,0,0,6,0,1,0,0,8
student46_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student46_Prompt3_1.0,3,0,0,0,0,0,0,0,4,0,0,3,2,0,0,14
student46_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
student46_Prompt6_1.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
student46_Prompt5_1.0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4
student46_Prompt4_1.0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,6
student46_Prompt10_1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
student46_Prompt7_1.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
student46_Prompt9_1.0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,6
student46_Integration3_1.0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
student47_Capstone_1.0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,5
student47_ePortfolio_Link_1.0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5
student47_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
student47_Prompt6_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student47_Prompt10_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student47_Prompt9_1.0,0,0,0,1,0,1,0,2,0,0,2,5,0,0,0,8
student47_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student47_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student47_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1
student47_Prompt8_1.0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,5,11
student47_Prompt7_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4
student47_Integration3_1.0,2,1,1,0,0,0,2,2,0,0,0,0,2,0,0,8
student48_Capstone_1.0,0,1,0,2,0,1,0,2,0,0,1,5,3,1,0,7
student48_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student48_Prompt5_1.0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,4
student48_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
student48_Prompt10_1.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
student48_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
student48_Prompt2_1.0,1,4,0,0,0,0,0,0,6,0,0,2,0,0,0,15
student48_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
student48_Prompt4_1.0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,7
student48_Prompt8_1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8
student48_Prompt7_1.0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,5
student48_Integration3_0.9,5,0,0,0,0,0,0,4,3,0,0,3,5,0,0,6
student49_Capstone_0.9,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,4
student49_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
student49_Prompt5_1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student49_Prompt6_1.0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,6
student49_Prompt10_1.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2
student49_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2
student49_Prompt2_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student49_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
student49_Prompt4_0.5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2
student49_Prompt8_1.0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,5,4
student49_Prompt11_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
student49_Prompt7_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student49_Integration3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
student50_Capstone_0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
student50_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,6
student50_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4
student50_Prompt6_1.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
student50_Prompt10_1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
student50_Prompt9_1.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4
student50_Prompt2_1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
student50_Prompt3_1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
student50_Prompt4_1.0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4
student50_Prompt8_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
student50_Prompt11_1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,4
student50_Prompt7_1.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
student50_Integration3_0.9,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,4
student51_Capstone_1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
student51_ePortfolio_Link_1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
student51_Prompt5_1.0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,7
student51_Prompt6_1.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,7
student51_Prompt10_1.0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,2
student51_Prompt9_1.0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,5
student51_Prompt2_1.0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,8
student51_Prompt3_1.0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4
