student_assignment_grade,struc0,struc1,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9,struc10,struc11,struc12,struc13,struc14,struc15
student31_Prompt5_1.0,1,0,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student31_Prompt4_1.0,1,2,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student31_Prompt3_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student31_Integration3_1.0,0,6,4,23,1,1,1,1,1,1,1,1,1,1,1,1
student31_Prompt9_1.0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student31_Prompt6_1.0,2,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student31_Prompt7_1.0,3,2,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student31_Prompt8_1.0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student32_ePortfolio Link_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt11_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student32_Capstone_1.0,4,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student32_Integration3_0.9,0,0,5,20,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt5_1.0,1,0,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt4_1.0,1,3,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt10_1.0,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt9_1.0,2,2,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt6_1.0,2,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt7_1.0,0,0,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student32_Prompt8_1.0,2,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt11_1.0,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt8_1.0,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt2_1.0,3,1,6,24,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt5_1.0,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt4_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt3_1.0,2,1,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt10_1.0,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt9_1.0,3,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student33_Prompt6_1.0,1,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student33_Integration3_1.0,0,2,0,21,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt11_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student34_Capstone_1.0,0,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student34_Integration3_1.0,2,3,5,19,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt5_1.0,1,4,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt4_1.0,3,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt9_1.0,8,7,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student34_ePortfolio Link_1.0,2,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt7_1.0,6,4,5,22,1,1,1,1,1,1,1,1,1,1,1,1
student34_Prompt8_1.0,0,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt11_1.0,2,0,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student35_Capstone_1.0,4,2,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt2_1.0,2,4,7,21,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt5_1.0,2,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt4_1.0,2,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt3_1.0,1,0,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt10_1.0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt7_1.0,3,3,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt6_1.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student35_Integration3_1.0,1,3,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student35_Prompt8_1.0,1,1,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt11_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student36_Capstone_0.9,4,4,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt2_0.5,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt5_1.0,2,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt4_1.0,2,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt10_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt6_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student36_Integration3_1.0,3,3,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student36_Prompt8_1.0,6,3,1,20,1,1,1,1,1,1,1,1,1,1,1,1
student37_Integration3_0.9,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student37_Prompt5_1.0,5,6,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student37_Prompt3_1.0,1,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student37_Prompt10_1.0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student37_ePortfolio Link_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student37_Prompt6_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student37_Prompt7_1.0,2,1,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt11_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student38_Capstone_1.0,1,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt2_1.0,1,2,5,17,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt5_1.0,2,0,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt3_1.0,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt10_1.0,3,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt1_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt6_1.0,1,0,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt8_1.0,2,2,1,17,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt4_1.0,0,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student38_ePortfolio Link_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student38_Prompt7_1.0,4,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt11_1.0,2,1,4,15,1,1,1,1,1,1,1,1,1,1,1,1
student39_Capstone_1.0,1,2,7,15,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt2_1.0,2,1,3,7,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt5_1.0,3,0,1,17,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt10_1.0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt6_1.0,2,1,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student39_Integration3_1.0,1,2,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt8_1.0,0,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt4_1.0,1,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt9_1.0,1,3,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student39_ePortfolio Link_1.0,1,1,3,7,1,1,1,1,1,1,1,1,1,1,1,1
student39_Prompt7_1.0,2,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt11_1.0,5,3,3,21,1,1,1,1,1,1,1,1,1,1,1,1
student40_Integration3_1.0,1,4,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt5_1.0,3,2,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt4_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt3_1.0,2,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt2_1.0,2,5,7,9,1,1,1,1,1,1,1,1,1,1,1,1
student40_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt9_1.0,2,6,4,25,1,1,1,1,1,1,1,1,1,1,1,1
student40_Prompt7_1.0,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student41_Capstone_0.9,0,0,5,8,1,1,1,1,1,1,1,1,1,1,1,1
student41_Integration3_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student41_Prompt10_1.0,2,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student41_ePortfolio Link_0.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student41_Prompt6_1.0,6,6,3,39,1,1,1,1,1,1,1,1,1,1,1,1
student41_Prompt8_1.0,1,3,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student42_Prompt11_1.0,1,3,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student42_Integration3_1.0,1,2,3,24,1,1,1,1,1,1,1,1,1,1,1,1
student42_Prompt9_1.0,3,3,2,23,1,1,1,1,1,1,1,1,1,1,1,1
student42_Prompt4_1.0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student42_Prompt3_1.0,7,4,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student42_Prompt10_1.0,4,2,8,17,1,1,1,1,1,1,1,1,1,1,1,1
student42_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student42_Prompt7_1.0,3,1,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student43_Capstone_1.0,3,2,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student43_Prompt9_1.0,4,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student43_Prompt3_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student43_ePortfolio Link_1.0,2,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student43_Prompt6_1.0,2,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student43_Prompt8_1.0,4,4,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt11_1.0,3,3,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt8_1.0,0,3,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt9_1.0,1,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student44_ePortfolio Link_1.0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt6_1.0,3,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1
student44_Prompt7_1.0,3,5,3,18,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt11_1.0,2,2,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt8_1.0,0,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt2_1.0,2,1,4,8,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt5_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt3_0.5,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt10_1.0,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt6_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student45_Integration3_1.0,4,4,6,31,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt4_1.0,4,2,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt9_1.0,2,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student45_ePortfolio Link_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student45_Prompt7_1.0,2,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt11_1.0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt8_1.0,0,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt2_1.0,3,1,6,17,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt5_1.0,3,1,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt4_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt10_1.0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt7_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student46_Prompt9_1.0,1,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student46_Integration3_1.0,1,4,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student46_ePortfolio Link_1.0,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student47_Capstone_1.0,2,2,6,13,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt5_1.0,4,3,3,24,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt4_1.0,6,6,1,18,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt3_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt10_1.0,0,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt7_1.0,5,1,7,25,1,1,1,1,1,1,1,1,1,1,1,1
student47_Prompt9_1.0,1,1,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student47_Integration3_1.0,3,3,4,21,1,1,1,1,1,1,1,1,1,1,1,1
student48_Capstone_1.0,6,9,13,29,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt2_1.0,3,4,8,14,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt5_1.0,1,2,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt3_0.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt10_1.0,3,2,5,10,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt6_1.0,2,1,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student48_Integration3_1.0,4,8,7,33,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt8_1.0,1,3,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt4_1.0,2,3,1,17,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt9_1.0,3,3,10,23,1,1,1,1,1,1,1,1,1,1,1,1
student48_ePortfolio Link_1.0,4,3,6,23,1,1,1,1,1,1,1,1,1,1,1,1
student48_Prompt7_1.0,3,2,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt11_0.5,2,3,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student49_Capstone_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt5_1.0,3,3,0,18,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt4_1.0,1,1,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt10_1.0,7,3,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt7_1.0,4,0,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student49_Prompt6_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student49_Integration3_0.9,1,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1
student49_ePortfolio Link_1.0,2,4,6,10,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt8_1.0,1,2,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student50_Integration3_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt5_1.0,3,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt4_1.0,3,1,2,20,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt3_1.0,2,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt10_1.0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt9_1.0,2,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt6_1.0,2,2,0,21,1,1,1,1,1,1,1,1,1,1,1,1
student50_Prompt7_1.0,3,3,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student50_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student51_ePortfolio Link_0.9,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt11_1.0,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student51_Capstone_1.0,4,3,11,21,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt2_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt5_1.0,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt4_1.0,0,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt3_1.0,1,0,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student51_Integration3_0.9,4,3,5,41,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt1_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student51_Prompt8_1.0,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt8_1.0,2,3,4,17,1,1,1,1,1,1,1,1,1,1,1,1
student52_Integration3_1.0,4,3,1,20,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt5_1.0,0,2,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt4_1.0,1,2,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt3_1.0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt10_1.0,2,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt9_0.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt6_1.0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student52_Prompt7_1.0,4,2,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student53_Capstone_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student53_Integration3_0.9,1,1,5,14,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt5_1.0,1,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt4_1.0,6,5,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt3_1.0,5,2,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt10_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student53_ePortfolio Link_1.0,2,3,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt9_1.0,2,0,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt7_1.0,2,0,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student53_Prompt8_1.0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt8_1.0,4,3,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt2_1.0,2,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt4_1.0,0,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt3_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt9_1.0,2,0,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt6_1.0,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student54_Prompt7_1.0,3,1,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student55_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student55_Capstone_1.0,3,3,1,22,1,1,1,1,1,1,1,1,1,1,1,1
student55_Integration3_1.0,0,0,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt5_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt4_1.0,2,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt10_1.0,1,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt9_1.0,6,4,2,30,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt6_1.0,3,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt7_1.0,3,0,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student55_Prompt8_1.0,1,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt11_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt8_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student56_Integration3_1.0,0,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt5_1.0,8,5,4,25,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt4_1.0,3,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt3_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt9_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt1_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt6_1.0,10,11,9,33,1,1,1,1,1,1,1,1,1,1,1,1
student56_Prompt7_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt11_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student57_Capstone_0.9,3,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt2_1.0,1,3,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt5_1.0,3,2,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt10_1.0,6,2,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt6_0.9,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student57_Integration3_1.0,0,3,3,27,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt8_0.9,0,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt4_1.0,3,1,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt9_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student57_Prompt7_0.9,3,0,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student58_Capstone_1.0,2,4,5,15,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt2_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt5_1.0,3,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt3_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt10_0.9,1,2,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt6_1.0,2,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student58_Integration3_1.0,2,5,2,27,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt8_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt4_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt9_1.0,1,3,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student58_ePortfolio Link_1.0,4,3,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student58_Prompt7_1.0,2,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt11_1.0,4,3,5,11,1,1,1,1,1,1,1,1,1,1,1,1
student59_Capstone_1.0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt2_1.0,3,3,6,14,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt5_1.0,3,3,1,11,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt10_1.0,4,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt6_1.0,1,3,0,27,1,1,1,1,1,1,1,1,1,1,1,1
student59_Integration3_1.0,3,0,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt8_1.0,4,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt4_1.0,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt9_1.0,0,1,4,9,1,1,1,1,1,1,1,1,1,1,1,1
student59_ePortfolio Link_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student59_Prompt7_1.0,0,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt11_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt8_0.5,0,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt2_1.0,6,6,7,25,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt5_1.0,4,3,4,24,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt4_1.0,2,5,9,21,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt9_1.0,5,3,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student60_ePortfolio Link_1.0,4,3,1,17,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt6_1.0,5,3,9,32,1,1,1,1,1,1,1,1,1,1,1,1
student60_Prompt7_1.0,0,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student61_Capstone_1.0,1,1,5,7,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt2_1.0,6,6,6,21,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt5_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt3_1.0,1,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt10_1.0,2,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt6_1.0,1,4,0,26,1,1,1,1,1,1,1,1,1,1,1,1
student61_Integration3_1.0,2,2,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt8_1.0,5,2,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt4_1.0,3,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt9_1.0,4,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student61_ePortfolio Link_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student61_Prompt7_1.0,3,0,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student62_Prompt11_1.0,5,4,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student62_Capstone_0.9,3,3,9,16,1,1,1,1,1,1,1,1,1,1,1,1
